  1 1 026 0R GpsL1CA  # 26	 221473846   1   5   2 100010111010101010101010001010000111111011101110001000101000000010011111111101111111110001001101110011010011110110010110110000010100110011010000100010111111111100011100000011100010100001010010011110010000101101000100010010000110100001101011000011011001011111001000000111000101101101101000000001011100
  1 1 001 0R GpsL1CA  #  1	 221473846   1   5   2 100010111010101010101010001010000111111011101110001000101000000101110000000101110111001000001011110000010000100110111101110010111100000001101111101011000000011001111100000101111000110100111001000010110110010111000000100110101110100001001000000011010101101000100101101101000101010001100000000011111100
  1 1 007 0R GpsL1CA  #  7	 221473846   1   5   2 100010111010101010101010001010000111111011101110001000101000001000110000000101010010011001001101100110001001100001010110000101011111101001100000101011000000001011110000000111110000111101010001101111010000101111000010110011101110100001110001000011010111100101111011000010000110001001110000000011010000
  1 1 016 0R GpsL1CA  # 16	 221473846   1   5   2 100010111010101010101010001010000111111011101110001000101000000101000000000011111000011100001011100110111111111010101011111011010111100001000111101000000000010011101100000110000110100010000010010100011111101010000100111001100110100001000010000011001101000111010101000011000110001001110000000001011100
  1 1 019 0R GpsL1CA  # 19	 221473846   1   5   2 100010111010101010101010001010000111111011101110001000101000001001100000111100111101111111001011001011100100001100000011011001110000110100111100001010000011010101000000000100101100100101111011011101100110110010000100001000101110100001110010000011011000000110101011101010000101101101101000000011010000
  1 1 031 0R GpsL1CA  # 31	 221473846   1   5   2 100010111010101010101010001010000111111011101110001000101000000110000000000101000100000100001101011110100100100011010100111000010011110100100000110101000000010111000000000101010110010110011111100000011110100111000010110000010010100001101010000011010110111100010010110101000101101101101000000010000011
  1 1 003 0R GpsL1CA  #  3	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111110100011011100111011010111100111001101111101011000000000000001010000100111100010101000000110011001010101001101000111110000100000100111100011000010001100101000110010111001111111111010100011001101001110000010111111001011101000111000
  1 1 004 0R GpsL1CA  #  4	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111111100000001000110000011010010000001100111101000111000000000001011000100111111101001011010001100110110100010100000101100100110110000011001111001000011000001101101011101011111111111010101101111110010011010011000001011001100111100011
  1 1 006 0R GpsL1CA  #  6	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100000000000010001110110001100000110101101111011101010111001110111111111111100100101000001110001011001001100110111010100110001011110111010011011000100111110111111111110100101000100010111111111010010111111000101110010101101111111101110100011111
  1 1 009 0R GpsL1CA  #  9	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111111001100000110100100010000010000010000011010011000000000000011100000100110000011111001000011011100010000011000000101010101010101001100100010001010101010101110000101000011111111111010101000110111101010000111100001001101011110111000
  1 1 026 0R GpsL1CA  # 26	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100000000000010101101011010110000001110111010110010110000111001000000000010010000100110010001001111001001100010101011001011000110100011000100001111000101000100000001000100001001000110111111111010010101110100010101000010011110110011011101101011
  1 1 001 0R GpsL1CA  #  1	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111100000110110010101010001011011101111110110110110100000000000011110100101000001011001100110001001101101010000001001011100111111100100011000111111010111101100111000111011011111111111010010000100011010001000101111111101011010111011111
  1 1 007 0R GpsL1CA  #  7	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111101110100110001000001111010111001110001100100101000111111110110010100100110100011101110110101011011011011010111001000011110000110100010110111101001101111011000111010110110111111111010100001011111100001001000110000010110011110000111
  1 1 016 0R GpsL1CA  # 16	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100000000000010010101100000101010000001110011101000010001011101000000000110001100100111001110100010000000110100110101001100000110011011011000011100100000110110010101011001110101000101111111111010100100000101000010000101001110111001011001010000
  1 1 019 0R GpsL1CA  # 19	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111110001010001011111010010110011000001111111000000010111111111100110000100111011100111000101001001111011111000010000111100000101101010001010110110011100000101010000110011111111111111010100010011101111001001001100000011111011110010000
  1 1 031 0R GpsL1CA  # 31	 221473847   2   5   3 100010111010101010101010001010000111111011110000001111011100111111111110001100110010100010101010001111101001010001010101000000000101101100100110101001111001110101010110111110101100001000100101010000001111101111010001110101111101111110100010111111111010010111101010100111000110000000000101100110111000
  1 0 001 0R GpsL1CA  #  1	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 003 0R GpsL1CA  #  3	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 004 0R GpsL1CA  #  4	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 006 0R GpsL1CA  #  6	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 007 0R GpsL1CA  #  7	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 009 0R GpsL1CA  #  9	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 016 0R GpsL1CA  # 16	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 019 0R GpsL1CA  # 19	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 026 0R GpsL1CA  # 26	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 031 0R GpsL1CA  # 31	 221473848  98 125 164 100010111010101010101010001010000111111011110010010010011000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
